Index,SongName,Artist,Genre,ID,Length,Explicit,PercentRating
14265,Never Been To Spain,Three Dog Night,"['album rock', 'art rock', 'blues rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",61OQuSzsom6geFCA18JwO6,226066,FALSE,57
14266,Never Can Say Goodbye,Gloria Gaynor,"['disco']",0ku3YaqOmd9p1MY81CBNKj,184556,FALSE,51
14267,Never Can Say Goodbye,Isaac Hayes,"['classic soul', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",7huWsflUViqN7KktlH8wc5,309647,FALSE,36
14268,Never Can Say Goodbye,Jackson 5,"['adult standards', 'motown', 'soul']",5RHf8SmHRWbF3oywpXaQ2i,179773,FALSE,49
14269,Never Can Say Goodbye,The Communards,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",6A48JrV1QyIbmd5cZglvRl,285066,FALSE,56
14270,Never Comes The Day,The Moody Blues,"['album rock', 'art rock', 'british invasion', 'classic rock', 'classic uk pop', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']",3jTVFIyNFqQmgniYhKfFqW,283693,FALSE,38
14271,Never Die Young,James Taylor,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0ALbTno07vq90jEOFcHCbd,264000,FALSE,43
14272,Never Dreamed You'd Leave In Summer,Stevie Wonder,"['adult standards', 'motown', 'quiet storm', 'soul']",3ELFMOauCVyfEQF6ec3fI3,172866,FALSE,39
14273,Never Ending Song Of Love,Delaney & Bonnie & Friends,"['canadian electropop', 'indie electropop']",3zCzffrOzTrqXggqCouSlT,200466,FALSE,38
14274,Never Ending Story,Limahl,"['new romantic', 'new wave pop']",1F43XlPBiwAUUIhrUGzylO,212173,FALSE,65
14275,Never Enough,Loren Allred,"['deep talent show', 'hollywood', 'movie tunes']",0Gl5s8IhMmQE5YQwM8Qx1J,207786,FALSE,78
14276,Never Enough,One Direction,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",7rdP71W8x4UbJ0KAKBACbo,213440,FALSE,63
14277,Never Enough,The Cure,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']",7mMRFDHJRFjkvEoEx5u6jK,268200,FALSE,29
14278,Never Ever,All Saints,"['australian pop', 'canadian pop', 'dance pop', 'europop', 'girl group', 'new wave pop', 'pop rock']",5FTz9qQ94PyUHETyAyfYZN,387573,FALSE,46
14279,Never Ever,Ciara Featuring Young Jeezy,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",2WhK5VFQ0YRjCzgwbhY86X,272613,FALSE,43
14280,Never Forget You,Zara Larsson & MNEK,"['dance pop', 'edm', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",6hmhG1b4LEyNuashVvuIAo,213427,FALSE,77
14281,Never Get Enough Of Your Love,L.T.D.,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",7DvcyWKKsoeQXydxafxLja,227840,FALSE,12
14282,Never Get Enough Of Your Love,"Oscar Toney, Jr.","['southern soul']",6qZGAqcEYUt6EE6gI4rSr5,179426,FALSE,0
14283,Never Give Up On A Good Thing,George Benson,"['adult standards', 'disco', 'jazz funk', 'jazz guitar', 'motown', 'quiet storm', 'smooth jazz', 'soft rock', 'soul', 'soul jazz', 'yacht rock']",5T08qYOPrZh5dT67Qcxfa4,244560,FALSE,44
14284,Never Give Up,Sammy Hagar,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'metal', 'rock', 'soft rock']",0f0xKba8W0JdbBksmx4FZN,195733,FALSE,19
14285,Never Give You Up,Jerry Butler,"['beach music', 'chicago soul', 'classic soul', 'motown', 'philly soul', 'quiet storm', 'rhythm and blues', 'soul']",0P7kgYQQs0HcFItbQjJyFw,176000,FALSE,42
14286,Never Going Back Again,Glee Cast,"['glee club', 'hollywood', 'post-teen pop']",1qFc3A0HbtUc8WU0ObJSsH,134200,FALSE,34
14287,Never Going Back,The Lovin' Spoonful,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'soft rock', 'traditional folk']",3Kj1FUd1N1E7whESUWEuKI,171680,FALSE,22
14288,Never Gonna Be Alone,Nickelback,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",7aySoZnwt7c6lA54qVVUOk,227026,FALSE,63
14289,Never Gonna Fall In Love Again,Eric Carmen,"['adult standards', 'album rock', 'bubblegum pop', 'country rock', 'disco', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",0heydDe48z4u6n7KNKDHkr,226160,FALSE,46
14290,Never Gonna Give You Up,Rick Astley,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",7GhIk7Il098yCjg4BQjzvb,212826,FALSE,67
14291,Never Gonna Leave This Bed,Maroon 5,"['pop', 'pop rock']",4ucLHLiSjvkCz5Lr5dlVUj,196706,FALSE,57
14292,Never Gonna Let Him Know,Debbie Taylor,"['traditional soul']",2woOKDGdPEh9XOKxjcPoBv,176053,FALSE,20
14293,Never Gonna Let You Down,Surface,"['funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",4V0s4tCAluvZWPEAIodihi,227226,FALSE,32
14294,Never Gonna Let You Go,Faith Evans,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0wqocHOZg8odmys7DOyVER,267400,FALSE,51
14295,Never Gonna Let You Go,Sergio Mendes,"['bossa nova', 'brazilian jazz', 'samba']",5u8bqfaYSh0qVTsgslPknf,255600,FALSE,42
14296,Never Grow Up,Taylor Swift,"['pop', 'post-teen pop']",74WBGgUnpKrJXt6TETfR6Z,290466,FALSE,53
14297,Never Had A Dream Come True,S Club 7,"['australian pop', 'bubblegum dance', 'dance pop', 'europop', 'post-teen pop']",1rzssdgfZiGs7VAMsYN9SF,240640,FALSE,53
14298,Never Had A Dream Come True,Stevie Wonder,"['adult standards', 'motown', 'quiet storm', 'soul']",05mkxgw4kGQnarKMEovShB,194360,FALSE,34
14299,Never Had A Lot To Lose,Cheap Trick,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'power pop', 'rock', 'soft rock']",3PFZQsT6UQ6jpYrcbDRwk2,203160,FALSE,20
14300,Never Had A Love,Pablo Cruise,"['country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",0buSNWU1Nf280O5JV7UXZW,308493,FALSE,13
14301,Never Keeping Secrets,Babyface,"['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",7L06pF5o819jflseQ4Wde5,293266,FALSE,49
14302,Never Knew Love Like This Before,Stephanie Mills,"['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",4EUlszQIxlPwiHJ6e6j6Gy,325173,FALSE,63
14303,Never Knew Love Like This,Alexander O'Neal Featuring Cherrelle,"['disco', 'funk', 'minneapolis sound', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",7DVTNkZRGqvFcKryWCuTZP,309400,FALSE,41
14304,Never Leave Me Alone,Nate Dogg Featuring Snoop Doggy Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",6lah2pPQVdTsfoMSHkyYmn,360506,TRUE,43
14305,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,"['hip pop']",7z8aFQ2vr0fbdkuWBH3e6V,192426,FALSE,10
14306,Never Left,Lil Tecca,"['melodic rap', 'rap', 'trap']",21UkXrc9kD48rNpTMI2ecz,168727,TRUE,84
14307,Never Let Her Go,David Gates,"['adult standards', 'classic uk pop', 'country rock', 'mellow gold', 'soft rock']",2jHa1UWWuouaoFqE8I7W77,188813,FALSE,45
14308,Never Let Her Slip Away,Andrew Gold,"['soft rock', 'underground power pop']",4jV4ld7z4BrswF3uKqz8Ny,208240,FALSE,47
14309,Never Let Me Down Again,Depeche Mode,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",2H1BmB1b6Px9KJXIUpD03u,290493,FALSE,52
14310,Never Let Me Down,David Bowie,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",4Isxh2Pb2UM6nodfWtCprx,245360,FALSE,31
14311,Never Let You Go,Bloodstone,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",6TMvF65ogsr4uU5mTq3wLZ,213437,FALSE,32
14312,Never Let You Go,Justin Bieber,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",01BlGnXpLuC0BjgUxVYZFb,264400,FALSE,57
14313,Never Let You Go,Sweet Sensation,"['freestyle']",01qoKBIhSo3AlowvoiKPqH,368333,FALSE,31
14314,Never Let You Go,Third Eye Blind,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock']",1sxUaLi0G2vB7dl4ogtCxH,237240,FALSE,63
14315,Never Lie,Immature,"['new jack swing']",62utntNdsx80hraXA5ha0Q,253190,FALSE,41
14316,Never Love A Robin,Bobby Vee,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'merseybeat', 'rock-and-roll', 'rockabilly']",26mfTMUbynV99KpHmZlaHF,160666,FALSE,1
14317,Never Make A Promise,Dru Hill,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",0YPUjnI3WAkJPAsPkantHe,328400,FALSE,44
14318,Never My Love,Addrisi Brothers,"['sunshine pop']",2A04Nqb3UaBnSzZOxWnKz1,204693,FALSE,2
14319,Never My Love,Blue Swede,"['classic swedish pop']",4uCqFnJCmp3Fq2ub7PJHL7,149013,FALSE,21
14320,Never My Love,The 5th Dimension,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'soft rock', 'sunshine pop']",160jWqoVS1OJKpc4N1mcAu,235040,FALSE,20
14321,Never My Love,The Association,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'soft rock', 'sunshine pop']",32ssNweOtmacNBEC2kHzA8,187693,FALSE,52
14322,Never On Sunday,The Chordettes,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'rock-and-roll', 'vocal harmony group']",4awGpUa96APEXIGZzByJRO,162693,FALSE,33
14323,Never Really Over,Katy Perry,"['dance pop', 'pop', 'post-teen pop']",5PYQUBXc7NYeI1obMKSJK0,223523,FALSE,86
14324,Never Really Over,Katy Perry,"['dance pop', 'pop', 'post-teen pop']",5PYQUBXc7NYeI1obMKSJK0,223523,FALSE,86
14325,Never Recover,Lil Baby & Gunna Featuring Drake,"['atl hip hop', 'atl trap', 'pop rap', 'rap', 'trap']",6wWaVoUOzLQJHd3bWAUpdZ,194732,TRUE,76
14326,Never Say Die (Give A Little Bit More),Cliff Richard,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'europop', 'mellow gold', 'new wave pop', 'rock-and-roll', 'soft rock']",1AmrdnYmIVhR7X0jBaz6Bw,222200,FALSE,14
14327,Never Say Never,Justin Bieber Featuring Jaden Smith,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",5GYbkDveRD2I8M5ZJ14hWn,227853,FALSE,70
14328,Never Say Never,The Fray,"['neo mellow', 'piano rock', 'pop', 'pop rock']",57uX2vR9j9DNiANDYfXw1i,256613,FALSE,69
14329,Never Scared,Bone Crusher Featuring Killer Mike & T.I.,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap']",4kmIO0yPq92dXtKCL28RfC,316133,FALSE,56
14330,Never Stop,Future,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1AGPmw3QJBNfOK6XioDhZp,291333,TRUE,58
14331,Never Stop,The Brand New Heavies Featuring N'Dea Davenport,"['acid jazz', 'neo soul']",4kJsd28kYN9n6X87Duf9Zp,253333,FALSE,34
14332,Never Surrender,Corey Hart,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",5U5p472hgeXUKvh0d8RL4K,295000,FALSE,51
14333,Never Tear Us Apart,INXS,"['australian rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",1qQSRy9DjrGh3jtsSCU6B1,185694,FALSE,60
14334,Never There,Cake,"['alternative rock', 'comic', 'garage rock', 'modern rock', 'pop rock', 'post-grunge', 'rock', 'sacramento indie']",7aKWgpecgLEqisWcXPElDl,164266,FALSE,61
14335,Never Thought I'd Fall In Love,The Spinners,"['classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'southern soul']",3WgG3riF5NWh74A2VNzTvn,236426,FALSE,4
14336,Never Too Busy,Kenny Lattimore,"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0usjZV6Bed30idVp5a1Ju1,332826,FALSE,46
14337,Never Too Late,Three Days Grace,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']",3HE50TVRquwXe9yv2HFoNL,209333,FALSE,70
14338,Never Too Much,Luther Vandross,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",3nFJbZCHP4d9vduKjJLdBL,230466,FALSE,71
14339,Never Trust A Woman,B.B. King,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",4IISGbUpoUAXqDdZews1ve,156306,FALSE,32
14340,Never Wanted Nothing More,Kenny Chesney,"['contemporary country', 'country', 'country road']",2q49JWdTqa951SdCXZW44g,207720,FALSE,50
14341,Never Would Have Made It,Marvin Sapp,"['gospel']",3QdBvvYJ9k1CES1e9aYvaA,415133,FALSE,56
14342,"Never, Never Gonna Give Ya Up",Barry White,"['adult standards', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",00FRRwuaJP9KimukvLQCOz,280280,FALSE,61
14343,"Never, Never Gonna Give You Up",Lisa Stansfield,"['british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock']",1YwM86VfyDhJv5obDMMjp5,301973,FALSE,51
14344,"Never, Never, Never (Grande, Grande, Grande)",Shirley Bassey,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",4C4vwiOFwWFD4GW7oL2uOp,218600,FALSE,45
14345,Never,Amanda Perez,"['deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']",3ZlGwCGlf0pMHZhEHpa3wJ,227626,FALSE,45
14346,Never,Heart,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",4yEMyaB6PGBpQvac2yD9wZ,246611,FALSE,50
14347,Never,Jaheim,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0mRwNBO4xlQGW6SSGXPHBV,266320,TRUE,40
14348,Nevermind,Dennis Lloyd,"['israeli pop']",63SevszngYpZOwf63o61K4,156600,FALSE,81
14349,New Americana,Halsey,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",6Xs7OKt6i0Ddq8B4M5Dgvr,183808,FALSE,67
14350,New Attitude,Patti LaBelle,"['disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'philly soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",71DxDMPiElIeGgvJvtITXR,251160,FALSE,39
14351,New Day For You,Basia,"['smooth jazz']",237SMLdswRjGJmU445btJI,267466,FALSE,26
14352,New Day,50 Cent Featuring Dr. Dre & Alicia Keys,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",2swCZgyEIdacDpUNcSQMQI,264840,TRUE,51
14353,New Day,Patti LaBelle,"['disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'philly soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",3uxXquDyiqlkXNchJYQjge,199840,FALSE,24
14354,New Divide,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",6Wx88Mv6b9ofjKMKkdwOJd,268613,FALSE,70
14355,New Flame,Chris Brown Featuring Usher & Rick Ross,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",3fBbfrWZUuWWrMQXFISr7N,244226,TRUE,71
14356,New Freezer,Rich The Kid Featuring Kendrick Lamar,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2EgB4n6XyBsuNUbuarr4eG,191937,TRUE,71
14357,New Frontier,Donald Fagen,"['art rock', 'classic uk pop', 'jazz fusion', 'mellow gold', 'soft rock', 'yacht rock']",2HyrLPJTZ4qDpWJ6qnu0Ke,381106,FALSE,48
14358,New Girl Now,Honeymoon Suite,"['album rock', 'canadian metal', 'classic canadian rock', 'glam metal', 'hard rock', 'mellow gold', 'rock']",1grnSNpTAe14gjtqfArZan,216693,FALSE,48
14359,New God Flow,Pusha T Kanye West,,1DbeslBYnckTqqTcc1Y2Tg,294906,TRUE,55
14360,"New Jack Hustler (Nino's Theme) (From ""New Jack City"")",Ice-T,"['conscious hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'old school hip hop', 'rap', 'west coast rap']",3kPFTuTu8rBgSoglYRBRiE,283306,TRUE,25
14361,New Kid In Town,Eagles,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",6Zyz8lsnMFpIrCTuvGurCB,304925,FALSE,65
14362,New Level,A$AP Ferg Featuring Future,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",11BIoKDpTJHX5mZt6p566h,267211,TRUE,65
14363,New Magic Wand,"Tyler, The Creator","['hip hop', 'rap']",0fv2KH6hac06J86hBUTcSf,195320,TRUE,72
14364,New Man,Ed Sheeran,"['pop', 'uk pop']",5HDPtsnyb3maFmPL8LLUTG,189280,FALSE,71
14365,New Mexican Rose,The 4 Seasons,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",0NYARSjTaMT67cbW3JozJI,169106,FALSE,7
14366,New Moon On Monday,Duran Duran,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",35JVOjqj3ZqdyB8kvynb3q,258880,FALSE,37
14367,New Morning,Alpha Rev,"['rebel blues']",7aOH8ShpP7P64x9fyTHxyc,224826,FALSE,31
14368,New N3on,Playboi Carti,"['atl hip hop', 'plugg', 'rap', 'trap']",7ejepEh5DJ79YI6owGRfkk,116360,TRUE,66
14369,New Orleans,Neil Diamond,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",0tsf1sI5lpIuWwIRwYRn3D,144746,FALSE,26
14370,New Orleans,The Staple Singers,"['brill building pop', 'chicago soul', 'classic soul', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",7tjv5E2nQoP7tM69FLMJpu,266306,FALSE,13
14371,New Orleans,U.S. Bonds,"['rhythm and blues']",02Pnl8bz7IBddYpUWogdYT,173160,FALSE,27
14372,New Patek,Lil Uzi Vert,"['melodic rap', 'philly rap', 'pop rap', 'rap', 'trap']",0Fpen1PTuEnCmOJtUU9Iud,343099,TRUE,75
14373,New Power Generation,Prince,"['bachata', 'latin', 'latin pop', 'reggaeton', 'tropical']",231Ymyur5JtUCbzDgDJwcX,219506,FALSE,29
14374,New Romance (It's A Mystery),Spider,"[]",6mRcTcQxjHByzX6eMWv13T,189666,FALSE,7
14375,New Romantics,Taylor Swift,"['pop', 'post-teen pop']",6rZVy6FIG7lSJQMFXHo12z,230466,FALSE,58
14376,New Rules,Dua Lipa,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",2ekn2ttSfGqwhhate0LSR0,209320,FALSE,84
14377,New Sensation,INXS,"['australian rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",2bxY1baYlyXNzmjOkFvqId,219813,FALSE,57
14378,New Slaves,Kanye West,"['chicago rap', 'rap']",4cAgkb0ifwn0FSHGXnr4F6,256093,TRUE,65
14379,New Song,Howard Jones,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",2R61SRfdxPbT7pXrgDgqQs,255400,FALSE,44
14380,New Soul,Yael Naim,"[]",476JcJ3TpAuCOlGdCmomGm,225106,FALSE,61
14381,New Thing,Enuff Z'Nuff,"['glam metal', 'hard rock', 'sleaze rock', 'underground power pop']",00iVYbSh1B77akx1ITNWUL,257920,FALSE,37
14382,New World Man,Rush,"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']",2l1AraumK6y3VUwi8Bw7iJ,222320,FALSE,44
14383,New Year's Day,U2,"['irish rock', 'permanent wave', 'rock']",2CwMxEXxMiLRrKPLjQLmne,257040,FALSE,58
14384,New York Groove,Ace Frehley,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",1BvpeiApX8qhof8Pmi3YlH,183693,FALSE,59
14385,New York Minute,Don Henley,"['album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']",2jxqu3v4AZAhUNvdAbDGet,395400,FALSE,56
14386,New York,Ja Rule Featuring Fat Joe & Jadakiss,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",7xXvPyOiFCsB5SSpio5g38,258213,TRUE,55
14387,Newsy Neighbors,First Choice,"['chicago house', 'deep disco', 'disco', 'philly soul', 'post-disco']",3qd8HEkro7uCj9q3kS9j0y,205960,FALSE,8
14388,Next Door To An Angel,Neil Sedaka,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'rockabilly', 'soft rock']",1YQbXMi6ne8GnXD2de0d5y,144693,FALSE,31
14389,Next Door To The Blues,Etta James,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",3jb4oKjPdxv58czp4Nct0X,169373,FALSE,16
14390,Next Love,Deniece Williams,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",70GAjPsFUwdyokfXlJ9eWG,350040,FALSE,29
14391,Next Plane To London,The Rose Garden,"[]",7lbPDDVBPdsOVTOzu7KQq7,151000,FALSE,18
14392,Next Time You'll Know,Sister Sledge,"['dance pop', 'disco', 'disco house', 'funk', 'philly soul', 'post-disco', 'quiet storm', 'soul']",1l384uUUyAPoFcMC4SpyLt,241960,FALSE,16
14393,Next To Me,Emeli Sande,"['dance pop', 'neo soul', 'pop', 'r&b', 'uk pop']",1Xsxp1SEOxuMzjrFZhtw8u,196866,FALSE,55
14394,Next To You,Chris Brown Featuring Justin Bieber,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",7gd01LMH2gBcoDngSt8sq9,265813,FALSE,70
14395,Next To You,Mike Jones,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",7xVwhsuZTUWhIyFeDH6rYr,221933,TRUE,61
14396,Ni Una Sola Palabra,Paulina Rubio,"['dance pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']",7o0kV6oNSTVxcxvbGpUcms,232066,FALSE,53
14397,Niagara Falls,Chicago,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",6zkj9TmBxazomrKYmGB1SW,222746,FALSE,11
14398,Nice 'N' Easy,Frank Sinatra,"['adult standards', 'easy listening', 'lounge']",5Z7bkW3dsu8jLdv3dEGxly,165760,FALSE,58
14399,Nice 'N' Naasty,The Salsoul Orchestra,"['deep disco', 'disco', 'philly soul', 'post-disco']",0eKRHfHLqNwdlkwgCQERth,287103,FALSE,14
14400,Nice 'N' Slow,Freddie Jackson,"['funk', 'motown', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0GPB7AjTSh3j0aboIzEojn,316173,FALSE,31
14401,Nice & Slow,Usher,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",5L0KDoZklMgs9GPoonneEl,227906,FALSE,65
14402,Nice For What,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",3CA9pLiwRIGtUBiMjbZmRw,210746,TRUE,82
14403,Nice Girls,Eye To Eye,"['deep soft rock', 'yacht rock']",48BEbAAmiRirVb3IODkM0L,310960,FALSE,22
14404,Nice Girls,Melissa Manchester,"['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",79vlV9zpXSKhihR777cpuS,222440,FALSE,8
14405,Nice Guy,Eminem & Jessie Reyez,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",09FfQO3PqHO4HIJL511Ksi,150801,TRUE,67
14406,Nice To Be With You,Gallery,"[]",767MlyM93eXrJtczAQCMtu,185080,FALSE,24
14407,Nice To Meet Ya,Niall Horan,"['dance pop', 'pop', 'pop rock', 'post-teen pop']",3cphb8kdsjElYR7r5icK3H,158805,FALSE,88
14408,"Nice, Nice, Very Nice",Ambrosia,"['adult standards', 'album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'symphonic rock', 'yacht rock']",10Vp6LUbSc5LUM3ksCZB1M,349866,FALSE,37
14409,Nice,The Carters,"['pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",44lusH2vzc4sRAwsooRhPh,233680,TRUE,56
14410,Nicety,Michel'le,"['dance pop', 'deep pop r&b', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']",1vw9MuorZMUxhsQBGsgyo1,211160,FALSE,33
14411,Nick Of Time,Bonnie Raitt,"['country rock', 'electric blues', 'folk', 'folk rock', 'lilith', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",1gqk2dawfdLdn4XamF27cx,232866,FALSE,52
14412,Nickel Song,The New Seekers featuring Eve Graham,"['bubblegum pop', 'classic uk pop']",3PD899ZHHwjQX4tXeFdJk5,202200,FALSE,5
14413,Nico And The Niners,twenty one pilots,"['modern rock', 'rock']",5SehvGGC53A7SZKCLXQcyt,225040,FALSE,74
14414,Nicole,Point Blank,"['dirty texas rap', 'southern rock']",7p5pEvfWMzRmhAQOZn095X,233803,FALSE,27
14415,Night And Day,Bette Midler,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",0Fj3R6fZk7OnAYVmAvPCYa,330360,FALSE,19
